    1	0	0	318
    2	0	0	318
    3	0	0	318
    4	0	0	318
    5	0	0	318
    6	0	0	318
    7	0	0	318
    8	0	0	318
    9	0	0	318
   10	0	0	318
   11	0	0	318
   12	0	0	318
   13	0	0	318
   14	0	0	318
   15	0	0	318
   16	0	0	318
   17	0	0	318
   18	0	0	318
   19	0	0	318
   20	0	0	318
   21	0	0	318
   22	0	0	318
   23	0	0	318
   24	0	0	318
   25	0	0	318
   26	0	0	318
   27	0	0	318
   28	0	0	318
   29	0	0	318
   30	0	0	318
   31	0	0	318
   32	0	0	318
   33	0	0	318
   34	0	0	318
   35	0	0	318
   36	0	0	318
   37	0	0	318
   38	0	0	318
   39	0	0	318
   40	0	0	318
   41	0	0	318
   42	0	0	318
   43	0	0	318
   44	0	0	318
   45	0	0	318
   46	0	0	318
   47	0	0	318
   48	0	0	318
   49	0	0	318
   50	0	0	318
   51	0	0	318
   52	0	0	318
   53	0	0	318
   54	0	0	318
   55	0	0	318
   56	0	0	318
   57	0	0	318
   58	0	0	318
   59	0	0	318
   60	0	0	318
   61	0	0	318
   62	0	0	318
   63	0	0	318
   64	0	0	318
   65	0	0	318
   66	0	0	318
   67	0	0	318
   68	0	0	318
   69	0	0	318
   70	0	0	318
   71	0	0	318
   72	0	0	318
   73	0	0	318
   74	0	0	318
   75	0	0	318
   76	0	0	318
   77	0	0	318
   78	0	0	318
   79	0	0	318
   80	0	0	318
   81	0	0	318
   82	0	0	318
   83	0	0	318
   84	0	0	318
   85	0	0	318
   86	0	0	318
   87	0	0	318
   88	0	0	318
   89	0	0	318
   90	0	0	318
   91	0	0	318
   92	0	0	318
   93	0	0	318
   94	0	0	318
   95	0	0	318
   96	0	0	318
   97	0	0	318
   98	0	0	318
   99	0	0	318
  100	0	0	318
  101	0	0	318
  102	0	0	318
  103	0	0	318
  104	0	0	318
  105	0	0	318
  106	0	0	318
  107	0	0	318
  108	0	0	318
  109	0	0	318
  110	0	0	318
  111	0	0	318
  112	0	0	318
  113	0	0	318
  114	0	0	318
  115	0	0	318
  116	0	0	318
  117	0	0	318
  118	0	0	318
  119	0	0	318
  120	0	0	318
  121	0	0	318
  122	0	0	318
  123	0	0	318
  124	0	0	318
  125	0	0	318
  126	0	0	318
  127	0	0	318
  128	0	0	318
  129	0	0	318
  130	0	0	318
  131	0	0	318
  132	0	0	318
  133	0	0	318
  134	0	0	318
  135	0	0	318
  136	0	0	318
  137	0	0	318
  138	0	0	318
  139	0	0	318
  140	0	0	318
  141	0	0	318
  142	0	0	318
  143	0	0	318
  144	0	0	318
  145	0	0	318
  146	0	0	318
  147	0	0	318
  148	0	0	318
  149	0	0	318
  150	0	0	318
  151	0	0	318
  152	0	0	318
  153	0	0	318
  154	0	0	318
  155	0	0	318
  156	0	0	318
  157	0	0	318
  158	0	0	318
  159	0	0	318
  160	0	0	318
  161	0	0	318
  162	0	0	318
  163	0	0	318
  164	0	0	318
  165	0	0	318
  166	0	0	318
  167	0	0	318
  168	0	0	318
  169	0	0	318
  170	0	0	318
  171	0	0	318
  172	0	0	318
  173	0	0	318
  174	0	0	318
  175	0	0	318
  176	0	0	318
  177	0	0	318
  178	0	0	318
  179	0	0	318
  180	0	0	318
  181	0	0	318
  182	0	0	318
  183	0	0	318
  184	0	0	318
  185	0	0	318
  186	0	0	318
  187	0	0	318
  188	0	0	318
  189	0	0	318
  190	0	0	318
  191	0	0	318
  192	0	0	318
  193	0	0	318
  194	0	0	318
  195	0	0	318
  196	0	0	318
  197	0	0	318
  198	0	0	318
  199	0	0	318
  200	0	0	318
  201	0	0	318
  202	0	0	318
  203	0	0	318
  204	0	0	318
  205	0	0	318
  206	0	0	318
  207	0	0	318
  208	0	0	318
  209	0	0	318
  210	0	0	318
  211	0	0	318
  212	0	0	318
  213	0	0	318
  214	0	0	318
  215	0	0	318
  216	0	0	318
  217	0	0	318
  218	0	0	318
  219	0	0	318
  220	0	0	318
  221	0	0	318
  222	0	0	318
  223	0	0	318
  224	0	0	318
  225	0	0	318
  226	0	0	318
  227	0	0	318
  228	0	0	318
  229	0	0	318
  230	0	0	318
  231	0	0	318
  232	0	0	318
  233	0	0	318
  234	0	0	318
  235	0	0	318
  236	0	0	318
  237	0	0	318
  238	0	0	318
  239	0	0	318
  240	0	0	318
  241	0	0	318
  242	0	0	318
  243	0	0	318
  244	0	0	318
  245	0	0	318
  246	0	0	318
  247	0	0	318
  248	0	0	318
  249	0	0	318
  250	0	0	318
  251	0	0	318
  252	0	0	318
  253	0	0	318
  254	0	0	318
  255	0	0	318
  256	0	0	318
  257	0	0	318
  258	0	0	318
  259	0	0	318
  260	0	0	318
  261	0	0	318
  262	0	0	318
  263	0	0	318
  264	0	0	318
  265	0	0	318
  266	0	0	318
  267	0	0	318
  268	0	0	318
  269	0	0	318
  270	0	0	318
  271	0	0	318
  272	0	0	318
  273	0	0	318
  274	0	0	318
  275	0	0	318
  276	0	0	318
  277	0	0	318
  278	0	0	318
  279	0	0	318
  280	0	0	318
  281	0	0	318
  282	0	0	318
  283	0	0	318
  284	0	0	318
  285	0	0	318
  286	0	0	318
  287	0	0	318
  288	0	0	318
  289	0	0	318
  290	0	0	318
  291	0	0	318
  292	0	0	318
  293	0	0	318
  294	0	0	318
  295	0	0	318
  296	0	0	318
  297	0	0	318
  298	0	0	318
  299	0	0	318
  300	0	0	318
  301	0	0	318
  302	0	0	318
  303	0	0	318
  304	0	0	318
  305	0	0	318
  306	0	0	318
  307	0	0	318
  308	0	0	318
  309	0	0	318
  310	0	0	318
  311	0	0	318
  312	0	0	318
  313	0	0	318
  314	0	0	318
  315	0	0	318
  316	0	0	318
  317	0	0	318
  318	0	0	318
  319	0	0	318
  320	0	0	318
  321	0	0	318
  322	0	0	318
  323	0	0	318
  324	0	0	318
  325	0	0	318
  326	0	0	318
  327	0	0	318
  328	0	0	318
  329	0	0	318
  330	0	0	318
  331	0	0	318
  332	0	0	318
  333	0	0	318
  334	0	0	318
  335	0	0	318
  336	0	0	318
  337	0	0	318
  338	0	0	318
  339	0	0	318
  340	0	0	318
  341	0	0	318
  342	0	0	318
  343	0	0	318
  344	0	0	318
  345	0	0	318
  346	0	0	318
  347	0	0	318
  348	0	0	318
  349	0	0	318
  350	0	0	318
  351	0	0	318
  352	0	0	318
  353	0	0	318
  354	0	0	318
  355	0	0	318
  356	0	0	318
  357	0	0	318
  358	0	0	318
  359	0	0	318
  360	0	0	318
  361	0	0	318
  362	0	0	318
  363	0	0	318
  364	0	0	318
  365	0	0	318
  366	0	0	318
  367	0	0	318
  368	0	0	318
  369	0	0	318
  370	0	0	318
  371	0	0	318
  372	0	0	318
  373	0	0	318
  374	0	0	318
  375	0	0	318
  376	0	0	318
  377	0	0	318
  378	0	0	318
  379	0	0	318
  380	0	0	318
  381	0	0	318
  382	0	0	318
  383	0	0	318
  384	0	0	318
  385	0	0	318
  386	0	0	318
  387	0	0	318
  388	0	0	318
  389	0	0	318
  390	0	0	318
  391	0	0	318
  392	0	0	318
  393	0	0	318
  394	0	0	318
  395	0	0	318
  396	0	0	318
  397	0	0	318
  398	0	0	318
  399	0	0	318
  400	0	0	318
  401	0	0	318
  402	0	0	318
  403	0	0	318
  404	0	0	318
  405	0	0	318
  406	0	0	318
  407	0	0	318
  408	0	0	318
  409	0	0	318
  410	0	0	318
  411	0	0	318
  412	0	0	318
  413	0	0	318
  414	0	0	318
  415	0	0	318
  416	0	0	318
  417	0	0	318
  418	0	0	318
  419	0	0	318
  420	0	0	318
  421	0	0	318
  422	0	0	318
  423	0	0	318
  424	0	0	318
  425	0	0	318
  426	0	0	318
  427	0	0	318
  428	0	0	318
  429	0	0	318
  430	0	0	318
  431	0	0	318
  432	0	0	318
  433	0	0	318
  434	0	0	318
  435	0	0	318
  436	0	0	318
  437	0	0	318
  438	0	0	318
  439	0	0	318
  440	0	0	318
  441	0	0	318
  442	0	0	318
  443	0	0	318
  444	0	0	318
  445	0	0	318
  446	0	0	318
  447	0	0	318
  448	0	0	318
  449	0	0	318
  450	0	0	318
  451	0	0	318
  452	0	0	318
  453	0	0	318
  454	0	0	318
  455	0	0	318
  456	0	0	318
  457	0	0	318
  458	0	0	318
  459	0	0	318
  460	0	0	318
  461	0	0	318
  462	0	0	318
  463	0	0	318
  464	0	0	318
  465	0	0	318
  466	0	0	318
  467	0	0	318
  468	0	0	318
  469	0	0	318
  470	0	0	318
  471	0	0	318
  472	0	0	318
  473	0	0	318
  474	0	0	318
  475	0	0	318
  476	0	0	318
  477	0	0	318
  478	0	0	318
  479	0	0	318
  480	0	0	318
  481	0	0	318
  482	0	0	318
  483	0	0	318
  484	0	0	318
  485	0	0	318
  486	0	0	318
  487	0	0	318
  488	0	0	318
  489	0	0	318
  490	0	0	318
  491	0	0	318
  492	0	0	318
  493	0	0	318
  494	0	0	318
  495	0	0	318
  496	0	0	318
  497	0	0	318
  498	0	0	318
  499	0	0	318
  500	0	0	318
  501	0	0	318
  502	0	0	318
  503	0	0	318
  504	0	0	318
  505	0	0	318
  506	0	0	318
  507	0	0	318
  508	0	0	318
  509	0	0	318
  510	0	0	318
  511	0	0	318
  512	0	0	318
  513	0	0	318
  514	0	0	318
  515	0	0	318
  516	0	0	318
  517	0	0	318
  518	0	0	318
  519	0	0	318
  520	0	0	318
  521	0	0	318
  522	0	0	318
  523	0	0	318
  524	0	0	318
  525	0	0	318
  526	0	0	318
  527	0	0	318
  528	0	0	318
  529	0	0	318
  530	0	0	318
  531	0	0	318
  532	0	0	318
  533	0	0	318
  534	0	0	318
  535	0	0	318
  536	0	0	318
  537	0	0	318
  538	0	0	318
  539	0	0	318
  540	0	0	318
  541	0	0	318
  542	0	0	318
  543	0	0	318
  544	0	0	318
  545	0	0	318
  546	0	0	318
  547	0	0	318
  548	0	0	318
  549	0	0	318
  550	0	0	318
  551	0	0	318
  552	0	0	318
  553	0	0	318
  554	0	0	318
  555	0	0	318
  556	0	0	318
  557	0	0	318
  558	0	0	318
  559	0	0	318
  560	0	0	318
  561	0	0	318
  562	0	0	318
  563	0	0	318
  564	0	0	318
  565	0	0	318
  566	0	0	318
  567	0	0	318
  568	0	0	318
  569	0	0	318
  570	0	0	318
  571	0	0	318
  572	0	0	318
  573	0	0	318
  574	0	0	318
  575	0	0	318
  576	0	0	318
  577	0	0	318
  578	0	0	318
  579	0	0	318
  580	0	0	318
  581	0	0	318
  582	0	0	318
  583	0	0	318
  584	0	0	318
  585	0	0	318
  586	0	0	318
  587	0	0	318
  588	0	0	318
  589	0	0	318
  590	0	0	318
  591	0	0	318
  592	0	0	318
  593	0	0	318
  594	0	0	318
  595	0	0	318
  596	0	0	318
  597	0	0	318
  598	0	0	318
  599	0	0	318
  600	0	0	318
  601	0	0	318
  602	0	0	318
  603	0	0	318
  604	0	0	318
  605	0	0	318
  606	0	0	318
  607	0	0	318
  608	0	0	318
  609	0	0	318
  610	0	0	318
  611	0	0	318
  612	0	0	318
  613	0	0	318
  614	0	0	318
  615	0	0	318
  616	0	0	318
  617	0	0	318
  618	0	0	318
  619	0	0	318
  620	0	0	318
  621	0	0	318
  622	0	0	318
  623	0	0	318
  624	0	0	318
  625	0	0	318
  626	0	0	318
  627	0	0	318
  628	0	0	318
  629	0	0	318
  630	0	0	318
  631	0	0	318
  632	0	0	318
  633	0	0	318
  634	0	0	318
  635	0	0	318
  636	0	0	318
  637	0	0	318
  638	0	0	318
  639	0	0	318
  640	0	0	318
  641	0	0	318
  642	0	0	318
  643	0	0	318
  644	0	0	318
  645	0	0	318
  646	0	0	318
  647	0	0	318
  648	0	0	318
  649	0	0	318
  650	0	0	318
  651	0	0	318
  652	0	0	318
  653	0	0	318
  654	0	0	318
  655	0	0	318
  656	0	0	318
  657	0	0	318
  658	0	0	318
  659	0	0	318
  660	0	0	318
  661	0	0	318
  662	0	0	318
  663	0	0	318
  664	0	0	318
  665	0	0	318
  666	0	0	318
  667	0	0	318
  668	0	0	318
  669	0	0	318
  670	0	0	318
  671	0	0	318
  672	0	0	318
  673	0	0	318
  674	0	0	318
  675	0	0	318
  676	0	0	318
  677	0	0	318
  678	0	0	318
  679	0	0	318
  680	0	0	318
  681	0	0	318
  682	0	0	318
  683	0	0	318
  684	0	0	318
  685	0	0	318
  686	0	0	318
  687	0	0	318
  688	0	0	318
  689	0	0	318
  690	0	0	318
  691	0	0	318
  692	0	0	318
  693	0	0	318
  694	0	0	318
  695	0	0	318
  696	0	0	318
  697	0	0	318
  698	0	0	318
  699	0	0	318
  700	0	0	318
  701	0	0	318
  702	0	0	318
  703	0	0	318
  704	0	0	318
  705	0	0	318
  706	0	0	318
  707	0	0	318
  708	0	0	318
  709	0	0	318
  710	0	0	318
  711	0	0	318
  712	0	0	318
  713	0	0	318
  714	0	0	318
  715	0	0	318
  716	0	0	318
  717	0	0	318
  718	0	0	318
  719	0	0	318
  720	0	0	318
  721	0	0	318
  722	0	0	318
  723	0	0	318
  724	0	0	318
  725	0	0	318
  726	0	0	318
  727	0	0	318
  728	0	0	318
  729	0	0	318
  730	0	0	318
  731	0	0	318
  732	0	0	318
  733	0	0	318
  734	0	0	318
  735	0	0	318
  736	0	0	318
  737	0	0	318
  738	0	0	318
  739	0	0	318
  740	0	0	318
  741	0	0	318
  742	0	0	318
  743	0	0	318
  744	0	0	318
  745	0	0	318
  746	0	0	318
  747	0	0	318
  748	0	0	318
  749	0	0	318
  750	0	0	318
  751	0	0	318
  752	0	0	318
  753	0	0	318
  754	0	0	318
  755	0	0	318
  756	0	0	318
  757	0	0	318
  758	0	0	318
  759	0	0	318
  760	0	0	318
  761	0	0	318
  762	0	0	318
  763	0	0	318
  764	0	0	318
  765	0	0	318
  766	0	0	318
  767	0	0	318
  768	0	0	318
  769	0	0	318
  770	0	0	318
  771	0	0	318
  772	0	0	318
  773	0	0	318
  774	0	0	318
  775	0	0	318
  776	0	0	318
  777	0	0	318
  778	0	0	318
  779	0	0	318
  780	0	0	318
  781	0	0	318
  782	0	0	318
  783	0	0	318
  784	0	0	318
  785	0	0	318
  786	0	0	318
  787	0	0	318
  788	0	0	318
  789	0	0	318
  790	0	0	318
  791	0	0	318
  792	0	0	318
  793	0	0	318
  794	0	0	318
  795	0	0	318
  796	0	0	318
  797	0	0	318
  798	0	0	318
  799	0	0	318
  800	0	0	318
  801	0	0	318
  802	0	0	318
  803	0	0	318
  804	0	0	318
  805	0	0	318
  806	0	0	318
  807	0	0	318
  808	0	0	318
  809	0	0	318
  810	0	0	318
  811	0	0	318
  812	0	0	318
  813	0	0	318
  814	0	0	318
  815	0	0	318
  816	0	0	318
  817	0	0	318
  818	0	0	318
  819	0	0	318
  820	0	0	318
  821	0	0	318
  822	0	0	318
  823	0	0	318
  824	0	0	318
  825	0	0	318
  826	0	0	318
  827	0	0	318
  828	0	0	318
  829	0	0	318
  830	0	0	318
  831	0	0	318
  832	0	0	318
  833	0	0	318
  834	0	0	318
  835	0	0	318
  836	0	0	318
  837	0	0	318
  838	0	0	318
  839	0	0	318
  840	0	0	318
  841	0	0	318
  842	0	0	318
  843	0	0	318
  844	0	0	318
  845	0	0	318
  846	0	0	318
  847	0	0	318
  848	0	0	318
  849	0	0	318
  850	0	0	318
  851	0	0	318
  852	0	0	318
  853	0	0	318
  854	0	0	318
  855	0	0	318
  856	0	0	318
  857	0	0	318
  858	0	0	318
  859	0	0	318
  860	0	0	318
  861	0	0	318
  862	0	0	318
  863	0	0	318
  864	0	0	318
  865	0	0	318
  866	0	0	318
  867	0	0	318
  868	0	0	318
  869	0	0	318
  870	0	0	318
  871	0	0	318
  872	0	0	318
  873	0	0	318
  874	0	0	318
  875	0	0	318
  876	0	0	318
  877	0	0	318
  878	0	0	318
  879	0	0	318
  880	0	0	318
  881	0	0	318
  882	0	0	318
  883	0	0	318
  884	0	0	318
  885	0	0	318
  886	0	0	318
  887	0	0	318
  888	0	0	318
  889	0	0	318
  890	0	0	318
  891	0	0	318
  892	0	0	318
  893	0	0	318
  894	0	0	318
  895	0	0	318
  896	0	0	318
  897	0	0	318
  898	0	0	318
  899	0	0	318
  900	0	0	318
  901	0	0	318
  902	0	0	318
  903	0	0	318
  904	0	0	318
  905	0	0	318
  906	0	0	318
  907	0	0	318
  908	0	0	318
  909	0	0	318
  910	0	0	318
  911	0	0	318
  912	0	0	318
  913	0	0	318
  914	0	0	318
  915	0	0	318
  916	0	0	318
  917	0	0	318
  918	0	0	318
  919	0	0	318
  920	0	0	318
  921	0	0	318
  922	0	0	318
  923	0	0	318
  924	0	0	318
  925	0	0	318
  926	0	0	318
  927	0	0	318
  928	0	0	318
  929	0	0	318
  930	0	0	318
  931	0	0	318
  932	0	0	318
  933	0	0	318
  934	0	0	318
  935	0	0	318
  936	0	0	318
  937	0	0	318
  938	0	0	318
  939	0	0	318
  940	0	0	318
  941	0	0	318
  942	0	0	318
  943	0	0	318
  944	0	0	318
  945	0	0	318
  946	0	0	318
  947	0	0	318
  948	0	0	318
  949	0	0	318
  950	0	0	318
  951	0	0	318
  952	0	0	318
  953	0	0	318
  954	0	0	318
  955	0	0	318
  956	0	0	318
  957	0	0	318
  958	0	0	318
  959	0	0	318
  960	0	0	318
  961	0	0	318
  962	0	0	318
  963	0	0	318
  964	0	0	318
  965	0	0	318
  966	0	0	318
  967	0	0	318
  968	0	0	318
  969	0	0	318
  970	0	0	318
  971	0	0	318
  972	0	0	318
  973	0	0	318
  974	0	0	318
  975	0	0	318
  976	0	0	318
  977	0	0	318
  978	0	0	318
  979	0	0	318
  980	0	0	318
  981	0	0	318
  982	0	0	318
  983	0	0	318
  984	0	0	318
  985	0	0	318
  986	0	0	318
  987	0	0	318
  988	0	0	318
  989	0	0	318
  990	0	0	318
  991	0	0	318
  992	0	0	318
  993	0	0	318
  994	0	0	318
  995	0	0	318
  996	0	0	318
  997	0	0	318
  998	0	0	318
  999	0	0	318
 1000	0	0	318
 1001	0	0	318
 1002	0	0	318
 1003	0	0	318
 1004	0	0	318
 1005	0	0	318
 1006	0	0	318
 1007	0	0	318
 1008	0	0	318
 1009	0	0	318
 1010	0	0	318
 1011	0	0	318
 1012	0	0	318
 1013	0	0	318
 1014	0	0	318
 1015	0	0	318
 1016	0	0	318
 1017	0	0	318
 1018	0	0	318
 1019	0	0	318
 1020	0	0	318
 1021	0	0	318
 1022	0	0	318
 1023	0	0	318
 1024	0	0	318
 1025	0	0	318
 1026	0	0	318
 1027	0	0	318
 1028	0	0	318
 1029	0	0	318
 1030	0	0	318
 1031	0	0	318
 1032	0	0	318
 1033	0	0	318
 1034	0	0	318
 1035	0	0	318
 1036	0	0	318
 1037	0	0	318
 1038	0	0	318
 1039	0	0	318
 1040	0	0	318
 1041	0	0	318
 1042	0	0	318
 1043	0	0	318
 1044	0	0	318
 1045	0	0	318
 1046	0	0	318
 1047	0	0	318
 1048	0	0	318
 1049	0	0	318
 1050	0	0	318
 1051	0	0	318
 1052	0	0	318
 1053	0	0	318
 1054	0	0	318
 1055	0	0	318
 1056	0	0	318
 1057	0	0	318
 1058	0	0	318
 1059	0	0	318
 1060	0	0	318
 1061	0	0	318
 1062	0	0	318
 1063	0	0	318
 1064	0	0	318
 1065	0	0	318
 1066	0	0	318
 1067	0	0	318
 1068	0	0	318
 1069	0	0	318
 1070	0	0	318
 1071	0	0	318
 1072	0	0	318
 1073	0	0	318
 1074	0	0	318
 1075	0	0	318
 1076	0	0	318
 1077	0	0	318
 1078	0	0	318
 1079	0	0	318
 1080	0	0	318
 1081	0	0	318
 1082	0	0	318
 1083	0	0	318
 1084	0	0	318
 1085	0	0	318
 1086	0	0	318
 1087	0	0	318
 1088	0	0	318
 1089	0	0	318
 1090	0	0	318
 1091	0	0	318
 1092	0	0	318
 1093	0	0	318
 1094	0	0	318
 1095	0	0	318
 1096	0	0	318
 1097	0	0	318
 1098	0	0	318
 1099	0	0	318
 1100	0	0	318
 1101	0	0	318
 1102	0	0	318
 1103	0	0	318
 1104	0	0	318
 1105	0	0	318
 1106	0	0	318
 1107	0	0	318
 1108	0	0	318
 1109	0	0	318
 1110	0	0	318
 1111	0	0	318
 1112	0	0	318
 1113	0	0	318
 1114	0	0	318
 1115	0	0	318
 1116	0	0	318
 1117	0	0	318
 1118	0	0	318
 1119	0	0	318
 1120	0	0	318
 1121	0	0	318
 1122	0	0	318
 1123	0	0	318
 1124	0	0	318
 1125	0	0	318
 1126	0	0	318
 1127	0	0	318
